id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
8893,Male,47,1,28,1,1-2 Year,No,45933,26,247,0
8894,Male,23,1,8,1,< 1 Year,No,52602,152,224,0
8895,Male,38,1,28,0,1-2 Year,No,26915,24,256,0
8896,Male,61,1,28,0,1-2 Year,Yes,2630,26,265,0
8897,Female,21,1,6,1,< 1 Year,No,30095,160,38,0
8898,Female,22,1,41,1,< 1 Year,No,31225,152,43,0
8899,Male,22,1,34,1,< 1 Year,No,31369,152,27,0
8900,Male,37,1,8,0,1-2 Year,Yes,47118,26,86,0
8901,Male,24,1,12,1,< 1 Year,No,27470,152,280,0
8902,Male,79,1,50,0,1-2 Year,No,2630,25,235,0
8903,Male,26,1,13,1,< 1 Year,No,26855,152,246,0
8904,Female,25,1,14,1,< 1 Year,No,24507,152,63,0
8905,Male,57,1,28,0,1-2 Year,Yes,27300,26,59,0
8906,Female,21,1,43,0,1-2 Year,Yes,29400,154,57,0
8907,Male,72,1,46,0,1-2 Year,No,36491,124,274,0
8908,Male,50,1,6,1,1-2 Year,No,29952,124,17,0
8911,Female,23,1,48,0,< 1 Year,Yes,2630,156,287,0
8912,Female,37,1,31,1,1-2 Year,No,2630,26,173,0
8913,Female,20,1,25,1,< 1 Year,No,26173,160,22,0
8914,Male,57,1,28,0,> 2 Years,Yes,35571,26,262,0
8915,Male,54,1,35,0,1-2 Year,Yes,26714,152,133,0
8916,Female,62,1,31,0,1-2 Year,Yes,2630,9,232,0
8917,Male,25,1,30,1,< 1 Year,No,28056,152,70,0
8918,Male,46,1,41,0,1-2 Year,Yes,59928,26,275,0
8919,Female,59,1,28,1,1-2 Year,Yes,35527,26,233,0
8920,Male,24,1,50,1,< 1 Year,No,33618,152,173,0
8921,Male,39,1,7,1,1-2 Year,No,2630,152,273,0
8922,Female,48,1,40,1,1-2 Year,No,33704,124,124,0
8924,Male,41,1,44,0,1-2 Year,Yes,29417,150,154,0
8925,Male,49,1,14,1,1-2 Year,No,36167,124,189,0
8927,Male,23,1,41,1,< 1 Year,No,18834,152,261,0
8929,Female,22,1,15,0,< 1 Year,Yes,37606,152,225,0
8930,Male,22,1,41,1,< 1 Year,No,48624,152,49,0
8931,Male,23,1,13,0,< 1 Year,Yes,2630,160,119,0
8932,Female,20,1,28,0,1-2 Year,Yes,2630,156,135,0
8934,Male,29,1,18,1,< 1 Year,No,29867,152,48,0
8935,Female,62,1,28,0,1-2 Year,Yes,60958,154,51,0
8936,Female,25,1,48,1,< 1 Year,No,2630,152,92,0
8937,Female,23,1,32,1,< 1 Year,No,18630,152,172,0
8939,Male,30,1,41,1,1-2 Year,No,26204,26,190,0
8940,Female,25,1,28,0,< 1 Year,No,36258,152,105,0
8941,Female,24,1,36,1,< 1 Year,No,41200,152,118,0
8942,Male,65,1,5,1,1-2 Year,No,38953,26,259,0
8943,Male,72,1,9,1,1-2 Year,No,2630,124,40,0
8944,Female,49,1,28,0,1-2 Year,Yes,2630,26,162,0
8945,Male,42,1,14,0,> 2 Years,Yes,27468,26,45,0
8946,Male,27,1,14,0,< 1 Year,Yes,21474,152,46,0
8947,Male,37,1,2,0,1-2 Year,Yes,34032,124,241,0
8948,Male,29,1,29,0,1-2 Year,Yes,2630,154,20,0
8949,Female,25,1,41,1,< 1 Year,No,45802,152,208,0
8950,Male,26,1,41,0,< 1 Year,Yes,30208,160,231,0
8951,Female,46,1,8,1,1-2 Year,No,30962,152,115,0
8952,Male,23,1,15,1,< 1 Year,No,2630,152,262,0
8953,Female,26,1,35,1,< 1 Year,No,21675,152,47,0
8954,Female,23,1,32,1,< 1 Year,No,30751,152,191,0
8956,Female,70,1,28,1,1-2 Year,No,27695,26,212,0
8957,Female,27,1,41,1,< 1 Year,No,43380,152,90,0
8958,Female,32,1,28,0,< 1 Year,Yes,42777,26,73,0
8959,Female,23,1,2,0,< 1 Year,Yes,27198,160,208,0
8961,Male,21,1,26,0,< 1 Year,Yes,37139,152,63,0
8962,Male,55,1,28,1,1-2 Year,No,58595,147,187,0
8963,Male,27,1,35,1,< 1 Year,No,2630,26,74,0
8964,Male,21,1,28,0,< 1 Year,Yes,42054,26,207,0
8965,Male,47,1,8,0,1-2 Year,No,28908,152,290,0
8966,Female,43,1,28,1,1-2 Year,No,42554,124,198,0
8968,Male,23,1,41,0,< 1 Year,Yes,25414,160,192,0
8969,Male,27,1,8,1,< 1 Year,No,32380,152,239,0
8970,Female,40,1,33,0,1-2 Year,No,25924,124,250,0
8971,Male,26,1,41,1,< 1 Year,No,17623,152,84,0
8972,Male,55,1,41,0,> 2 Years,Yes,34122,26,78,0
8973,Female,21,1,46,0,< 1 Year,Yes,32259,152,163,0
8974,Male,23,1,30,1,< 1 Year,No,27849,152,138,0
8975,Male,55,1,9,0,1-2 Year,Yes,2630,26,229,0
8976,Female,26,1,9,1,< 1 Year,No,24124,152,174,0
8977,Female,67,1,28,1,1-2 Year,No,63279,26,83,0
8978,Male,59,1,31,0,1-2 Year,Yes,2630,124,286,0
8979,Male,36,1,28,0,1-2 Year,Yes,28078,124,102,0
8980,Male,29,1,8,0,< 1 Year,No,2630,1,172,0
8982,Female,23,1,8,1,< 1 Year,No,46624,152,248,0
8983,Male,53,1,46,1,1-2 Year,No,35440,124,22,0
8984,Male,24,1,27,1,< 1 Year,Yes,2630,160,293,0
8985,Male,43,1,28,0,1-2 Year,Yes,47655,26,108,0
8986,Male,54,1,26,0,1-2 Year,Yes,36817,120,223,0
8987,Female,23,1,15,1,< 1 Year,No,46347,152,252,0
8988,Female,34,1,15,0,1-2 Year,Yes,2630,163,117,0
8991,Female,28,1,6,1,< 1 Year,No,24745,152,283,0
8992,Female,62,1,28,0,1-2 Year,Yes,57797,124,89,0
8993,Male,80,1,26,1,1-2 Year,No,26175,26,95,0
8994,Female,44,1,46,0,> 2 Years,Yes,30007,124,184,0
8995,Male,40,1,15,0,1-2 Year,Yes,39372,124,72,0
8997,Male,42,1,28,0,1-2 Year,Yes,40772,26,228,0
8998,Male,46,1,28,1,1-2 Year,No,54530,55,18,0
9000,Female,23,1,45,0,< 1 Year,Yes,25164,152,267,0
9001,Male,20,1,35,1,< 1 Year,Yes,2630,160,179,0
9002,Male,22,1,35,1,< 1 Year,No,18421,152,184,0
9003,Male,69,1,39,0,< 1 Year,Yes,2630,1,173,0
9004,Female,28,1,36,0,< 1 Year,Yes,55092,152,177,0
9005,Male,44,1,28,0,1-2 Year,Yes,37481,124,270,0
9006,Male,48,1,28,0,1-2 Year,Yes,43824,26,185,0
9007,Male,55,1,40,0,> 2 Years,Yes,2630,3,75,0
9008,Female,26,1,35,0,< 1 Year,Yes,39926,152,255,0
9009,Male,48,1,46,1,1-2 Year,No,42237,124,25,0
9010,Male,23,1,46,0,< 1 Year,Yes,24050,160,162,0
9011,Female,22,1,46,0,< 1 Year,Yes,33693,152,263,0
9012,Female,26,1,41,1,< 1 Year,No,33339,152,178,0
9013,Male,66,1,33,0,1-2 Year,Yes,34494,26,252,0
9014,Male,46,1,28,0,> 2 Years,Yes,35164,124,150,0
9015,Female,45,1,9,0,1-2 Year,Yes,29727,124,159,0
9017,Male,79,1,28,0,1-2 Year,Yes,48655,124,173,0
9018,Male,23,1,36,1,< 1 Year,No,36056,160,83,0
9019,Male,60,1,28,1,1-2 Year,No,2630,122,161,0
9020,Female,25,1,21,1,< 1 Year,No,23518,152,253,0
9021,Female,28,1,41,1,< 1 Year,No,47501,152,177,0
9022,Male,49,1,28,0,1-2 Year,Yes,36950,26,187,0
9023,Female,44,1,28,1,1-2 Year,No,31507,26,244,0
9024,Male,67,1,10,1,1-2 Year,No,23784,124,39,0
9025,Male,54,1,11,0,1-2 Year,Yes,32778,26,137,0
9026,Male,21,1,2,1,< 1 Year,No,30047,160,210,0
9027,Female,26,1,46,1,< 1 Year,No,33644,152,70,0
9029,Male,49,1,28,0,1-2 Year,Yes,2630,124,282,0
9030,Female,34,1,41,1,1-2 Year,No,24332,26,59,0
9031,Male,54,1,22,0,1-2 Year,Yes,2630,30,207,0
9032,Male,44,1,28,0,1-2 Year,Yes,39515,124,214,0
9033,Female,30,1,41,0,< 1 Year,No,31457,152,59,0
9035,Female,22,1,36,1,< 1 Year,No,31232,160,147,0
9036,Male,70,1,28,1,1-2 Year,No,45290,124,272,0
9037,Female,20,1,30,0,< 1 Year,Yes,25661,160,268,0
9039,Male,49,1,33,1,1-2 Year,Yes,29528,124,19,0
9040,Female,32,1,18,1,< 1 Year,No,32962,152,280,0
9041,Female,48,1,45,0,1-2 Year,Yes,27556,124,166,0
9042,Female,26,1,41,1,< 1 Year,No,33429,152,146,0
9043,Male,30,1,28,1,< 1 Year,No,29656,152,272,0
9044,Female,33,1,28,0,1-2 Year,Yes,2630,122,287,0
9045,Male,45,1,21,1,1-2 Year,No,30086,124,19,0
9046,Male,26,1,14,1,< 1 Year,No,24260,152,51,0
9048,Female,23,1,46,1,< 1 Year,No,21238,152,199,0
9049,Male,48,1,46,0,1-2 Year,Yes,23456,26,109,0
9050,Male,22,1,22,0,< 1 Year,Yes,28782,152,286,0
9051,Male,21,1,50,1,< 1 Year,No,39832,160,68,0
9053,Female,24,1,47,1,< 1 Year,No,34909,152,202,0
9054,Female,22,1,21,0,< 1 Year,Yes,2630,152,146,0
9055,Female,24,1,36,0,< 1 Year,Yes,2630,151,51,0
9056,Male,23,1,28,0,< 1 Year,Yes,32940,26,197,0
9057,Male,45,1,8,1,1-2 Year,No,40763,30,105,0
9058,Male,27,1,37,1,< 1 Year,No,28827,152,211,0
9059,Female,55,1,46,1,1-2 Year,No,35105,26,222,0
9060,Female,21,1,34,1,< 1 Year,No,33950,160,293,0
9061,Female,34,1,28,0,1-2 Year,Yes,38144,122,268,0
9062,Male,29,1,46,1,< 1 Year,Yes,2630,156,49,0
9063,Male,35,1,31,0,1-2 Year,Yes,2630,152,39,0
9064,Female,23,1,36,1,< 1 Year,No,38263,152,14,0
9065,Female,30,1,33,0,< 1 Year,No,26988,152,249,0
9066,Female,23,1,3,1,< 1 Year,No,26275,152,161,0
9067,Male,50,1,28,0,> 2 Years,Yes,32463,122,133,0
9068,Female,65,1,41,1,1-2 Year,No,42913,124,116,0
9069,Male,60,1,28,1,1-2 Year,No,25944,124,299,0
9070,Female,23,1,2,0,< 1 Year,No,23197,152,89,0
9071,Male,61,1,28,0,1-2 Year,No,53227,122,210,0
9072,Male,43,1,46,0,1-2 Year,Yes,17936,156,177,0
9073,Female,51,1,28,0,1-2 Year,Yes,36107,122,225,0
9074,Male,56,1,31,0,1-2 Year,Yes,2630,124,214,0
9075,Female,61,1,28,1,1-2 Year,No,38718,26,181,0
9076,Female,22,1,46,1,< 1 Year,No,29151,152,183,0
9077,Male,42,1,41,0,1-2 Year,Yes,32673,124,26,0
9078,Female,58,1,28,0,1-2 Year,Yes,54030,124,135,0
9079,Female,33,1,43,0,1-2 Year,Yes,20351,156,191,0
9080,Male,22,1,30,1,< 1 Year,No,18011,152,95,0
9081,Male,53,1,8,1,1-2 Year,No,36763,152,109,0
9084,Male,24,1,5,0,< 1 Year,Yes,2630,160,54,0
9085,Female,23,1,27,1,< 1 Year,No,2630,152,276,0
9086,Female,24,1,50,1,< 1 Year,No,26545,152,196,0
9087,Female,27,1,41,1,< 1 Year,No,25367,152,286,0
9088,Female,22,1,33,1,< 1 Year,No,30543,152,296,0
9089,Male,51,1,28,0,1-2 Year,Yes,38792,124,248,0
9090,Female,28,1,35,1,< 1 Year,No,24023,152,12,0
9091,Female,32,1,30,1,< 1 Year,No,30408,152,279,0
9092,Male,33,1,48,1,1-2 Year,No,2630,124,297,0
9093,Male,65,1,6,0,1-2 Year,Yes,2630,156,263,0
9094,Female,50,1,30,1,1-2 Year,No,24675,152,257,0
9095,Male,38,1,16,1,1-2 Year,No,29249,154,273,0
9096,Male,55,1,50,0,1-2 Year,Yes,39251,26,177,0
9097,Female,25,1,28,0,< 1 Year,Yes,32167,152,127,0
9098,Male,43,1,7,0,1-2 Year,Yes,2630,154,103,0
9099,Female,21,1,33,1,< 1 Year,No,31543,152,249,0
9100,Female,25,1,41,0,< 1 Year,Yes,29818,152,238,0
9102,Female,41,1,30,1,1-2 Year,No,26545,152,41,0
9103,Female,24,1,32,1,< 1 Year,No,29243,152,153,0
9104,Female,41,1,28,0,1-2 Year,Yes,48671,26,183,0
9105,Male,44,1,28,1,1-2 Year,No,35610,26,238,0
9106,Male,65,1,28,0,1-2 Year,Yes,55433,26,20,0
9107,Male,27,1,36,1,< 1 Year,No,31116,152,290,0
9108,Female,42,1,28,0,> 2 Years,Yes,2630,26,146,0
9110,Female,42,1,41,1,1-2 Year,No,2630,152,260,0
9111,Female,52,1,28,1,1-2 Year,Yes,60181,26,286,0
9113,Male,74,1,28,0,1-2 Year,Yes,34240,26,242,0
9114,Female,35,1,28,0,1-2 Year,Yes,27122,124,12,0
9115,Female,39,1,28,0,1-2 Year,Yes,50570,26,228,0
9116,Female,23,1,30,1,< 1 Year,No,45685,152,148,0
9117,Female,21,1,17,1,< 1 Year,No,40719,152,266,0
9118,Female,50,1,43,1,1-2 Year,No,36228,26,213,0
9119,Male,77,1,43,1,1-2 Year,No,34920,19,92,0
9120,Female,54,1,15,1,1-2 Year,Yes,39418,26,259,0
9121,Male,22,1,29,1,< 1 Year,No,52090,152,99,0
9122,Male,49,1,28,0,1-2 Year,Yes,58404,26,258,0
9123,Female,22,1,47,0,< 1 Year,Yes,62569,152,84,0
9126,Male,59,1,0,0,1-2 Year,Yes,2630,122,272,0
9127,Male,64,1,28,1,1-2 Year,No,39136,26,125,0
9128,Female,29,1,18,1,< 1 Year,No,23070,152,213,0
9129,Male,45,1,28,0,1-2 Year,Yes,41088,26,19,0
9130,Female,67,1,28,0,1-2 Year,Yes,38285,124,121,0
9131,Male,40,1,28,0,1-2 Year,Yes,63062,122,294,0
9132,Female,42,1,45,0,1-2 Year,Yes,36029,26,140,0
9133,Male,21,1,50,1,< 1 Year,No,44222,152,295,0
9134,Female,56,1,28,0,1-2 Year,No,29487,122,291,0
9135,Female,24,1,28,1,< 1 Year,No,40387,152,55,0
9136,Male,56,1,28,0,1-2 Year,Yes,43592,124,299,0
9137,Male,26,1,8,1,< 1 Year,No,32168,152,96,0
9138,Female,23,1,6,1,< 1 Year,No,29386,152,11,0
9139,Male,49,1,36,0,1-2 Year,Yes,25850,163,284,0
9141,Male,56,1,28,0,> 2 Years,Yes,33714,124,22,0
9142,Male,33,1,7,1,1-2 Year,Yes,2630,156,109,0
9143,Female,35,1,28,0,1-2 Year,Yes,28586,124,139,0
9144,Female,24,1,6,1,< 1 Year,No,27075,152,173,0
9145,Male,40,1,25,0,1-2 Year,Yes,2630,158,292,0
9146,Male,30,1,15,0,< 1 Year,Yes,24589,152,240,0
9148,Male,23,1,17,1,< 1 Year,No,2630,160,194,0
9149,Male,28,1,29,1,< 1 Year,No,75957,152,267,0
9150,Female,54,1,28,1,1-2 Year,No,32426,26,247,0
9151,Female,21,1,46,0,< 1 Year,Yes,37227,152,46,0
9152,Male,22,1,46,0,< 1 Year,Yes,2630,156,233,0
9154,Male,61,1,46,0,> 2 Years,Yes,26800,11,173,0
9155,Male,54,1,28,0,1-2 Year,Yes,43093,122,137,0
9156,Female,44,1,28,0,1-2 Year,Yes,26804,124,281,0
9157,Male,65,1,8,0,1-2 Year,Yes,53884,124,93,0
9160,Male,23,1,28,0,1-2 Year,Yes,49155,124,168,0
9161,Female,24,1,24,1,< 1 Year,No,33360,152,260,0
9162,Male,33,1,25,1,1-2 Year,No,32337,26,33,0
9163,Male,57,1,41,0,1-2 Year,Yes,2630,156,132,0
9164,Male,22,1,47,1,< 1 Year,No,39743,152,63,0
9165,Female,23,1,46,1,< 1 Year,No,32966,152,280,0
9166,Female,70,1,28,1,1-2 Year,No,25947,124,295,0
9167,Male,27,1,8,0,< 1 Year,Yes,2630,152,248,0
9169,Female,29,1,30,1,< 1 Year,No,24842,152,154,0
9170,Male,46,1,28,1,1-2 Year,No,31249,25,258,0
9171,Female,51,1,28,0,1-2 Year,Yes,26656,26,73,0
9172,Male,59,1,28,0,1-2 Year,Yes,31291,26,273,0
9173,Male,23,1,6,1,< 1 Year,No,21486,152,203,0
9175,Male,25,1,6,1,< 1 Year,No,26949,152,206,0
9176,Male,25,1,28,1,< 1 Year,No,23975,152,201,0
9177,Male,35,1,14,0,1-2 Year,Yes,33384,152,30,0
9179,Female,34,1,6,0,1-2 Year,Yes,2630,156,265,0
9180,Male,63,1,28,0,1-2 Year,No,61902,26,160,0
9182,Male,21,1,8,0,< 1 Year,Yes,43960,152,259,0
9183,Female,23,1,41,1,< 1 Year,No,55240,152,95,0
9184,Female,38,1,37,0,1-2 Year,Yes,24385,152,99,0
9185,Male,21,1,15,0,1-2 Year,No,2630,157,43,0
9186,Male,49,1,8,1,1-2 Year,No,31684,124,150,0
9187,Female,51,1,28,0,1-2 Year,Yes,39482,124,183,0
9188,Female,25,1,46,1,< 1 Year,Yes,24993,156,69,0
9189,Female,57,1,48,0,> 2 Years,Yes,2630,157,204,0
9190,Male,27,1,8,1,< 1 Year,No,36733,152,98,0
9191,Female,30,1,9,0,< 1 Year,Yes,2630,158,132,0
9192,Female,24,1,17,0,< 1 Year,No,2630,26,234,0
9193,Male,26,1,41,1,< 1 Year,No,2630,152,133,0
9194,Female,25,1,3,1,< 1 Year,No,20740,152,156,0
9195,Male,59,1,41,0,1-2 Year,Yes,30606,26,67,0
9196,Male,22,1,45,1,< 1 Year,No,25019,152,170,0
9197,Male,22,1,46,1,< 1 Year,No,20066,152,204,0
9198,Female,21,1,40,0,< 1 Year,No,2630,160,20,0
9199,Male,64,1,33,1,1-2 Year,No,28046,124,220,0
9200,Female,44,1,29,0,1-2 Year,Yes,28932,26,61,0
9201,Female,23,1,6,1,< 1 Year,No,32819,152,75,0
9202,Male,50,1,28,0,1-2 Year,Yes,25200,26,53,0
9203,Male,42,1,28,0,1-2 Year,Yes,2630,124,158,0
9204,Male,60,1,28,1,1-2 Year,No,2630,125,246,0
9205,Male,38,1,18,1,1-2 Year,No,37367,26,125,0
9206,Male,69,1,15,1,1-2 Year,No,38023,122,218,0
9207,Male,21,1,30,0,< 1 Year,Yes,29497,160,243,0
9208,Male,42,1,36,0,1-2 Year,Yes,26750,26,95,0
9209,Male,29,1,15,1,< 1 Year,No,47997,152,101,0
9210,Male,26,1,36,0,< 1 Year,Yes,2630,152,30,0
9211,Female,50,1,28,1,1-2 Year,No,43295,122,214,0
9213,Female,40,1,48,1,1-2 Year,No,2630,15,111,0
9214,Male,25,1,41,1,< 1 Year,No,24966,152,234,0
9216,Female,51,1,28,1,1-2 Year,No,27235,13,224,0
9217,Male,48,1,28,0,1-2 Year,Yes,36506,124,244,0
9218,Female,45,1,46,0,1-2 Year,Yes,27640,26,112,0
9219,Female,26,1,29,1,< 1 Year,No,26523,152,157,0
9220,Female,38,1,50,1,1-2 Year,No,35576,152,287,0
9221,Female,24,1,8,1,< 1 Year,No,39518,152,227,0
9222,Male,21,1,17,1,< 1 Year,No,34790,152,64,0
9223,Female,21,1,2,0,< 1 Year,Yes,40819,152,14,0
9224,Male,39,1,28,1,1-2 Year,No,68718,26,271,0
9226,Female,24,1,30,1,< 1 Year,No,45167,152,57,0
9227,Female,48,1,28,1,1-2 Year,Yes,42583,26,15,0
9228,Female,21,1,8,1,< 1 Year,No,31695,160,241,0
9230,Male,45,1,28,0,1-2 Year,Yes,2630,26,14,0
9232,Male,20,1,13,0,< 1 Year,Yes,34710,160,199,0
9233,Male,61,1,46,0,1-2 Year,Yes,18521,11,139,0
9234,Female,36,1,3,1,1-2 Year,No,38201,124,241,0
9235,Male,41,1,28,0,> 2 Years,Yes,47015,124,16,0
9236,Male,35,1,28,0,1-2 Year,No,56196,122,118,0
9237,Male,36,1,8,1,1-2 Year,No,32111,124,163,0
9239,Female,39,1,28,0,1-2 Year,Yes,33257,154,173,0
9240,Male,57,1,8,0,1-2 Year,Yes,39474,26,177,0
9242,Male,45,1,30,0,1-2 Year,Yes,26559,124,193,0
9243,Male,23,1,28,0,1-2 Year,Yes,2630,157,36,0
9244,Female,25,1,25,1,< 1 Year,No,24222,152,93,0
9246,Male,46,1,48,0,1-2 Year,Yes,2630,124,230,0
9247,Female,21,1,8,1,< 1 Year,No,35480,152,50,0
9248,Male,34,1,28,0,1-2 Year,Yes,30400,163,20,0
9249,Male,75,1,28,0,> 2 Years,Yes,38031,124,137,0
9250,Male,62,1,29,0,1-2 Year,Yes,2630,124,72,0
9251,Female,28,1,15,0,< 1 Year,Yes,31887,107,182,0
9252,Male,36,1,28,0,1-2 Year,No,34625,26,150,0
9254,Male,27,1,41,1,< 1 Year,No,2630,152,60,0
9255,Male,57,1,28,0,> 2 Years,Yes,56988,26,167,0
9256,Male,60,1,48,0,1-2 Year,Yes,2630,124,226,0
9259,Male,50,1,21,0,1-2 Year,Yes,2630,156,219,0
9260,Male,44,1,28,0,1-2 Year,Yes,34780,26,89,0
9261,Male,47,1,7,0,1-2 Year,Yes,2630,124,297,0
9262,Male,50,1,28,0,1-2 Year,Yes,40184,56,54,0
9263,Male,25,1,28,1,< 1 Year,No,28078,152,113,0
9264,Female,24,1,28,1,< 1 Year,No,56708,152,109,0
9265,Male,59,1,4,1,1-2 Year,Yes,28181,26,58,0
9266,Male,50,1,28,1,1-2 Year,No,68480,122,86,0
9267,Female,59,1,28,0,1-2 Year,Yes,36858,26,235,0
9269,Female,33,1,41,1,< 1 Year,No,35794,152,257,0
9270,Male,59,1,37,1,1-2 Year,No,39251,26,289,0
9271,Female,23,1,12,1,< 1 Year,No,29028,152,103,0
9272,Male,62,1,28,0,1-2 Year,Yes,42882,37,170,0
9273,Male,21,1,28,1,< 1 Year,Yes,43396,157,298,0
9274,Male,24,1,41,1,< 1 Year,No,36147,152,246,0
9275,Female,28,1,47,0,< 1 Year,No,21883,152,250,0
9276,Female,23,1,8,1,< 1 Year,No,45193,152,186,0
9277,Female,44,1,10,1,1-2 Year,No,25470,152,109,0
9278,Male,31,1,30,0,< 1 Year,Yes,2630,124,29,0
9281,Male,52,1,46,0,1-2 Year,Yes,60765,154,181,0
9282,Female,74,1,2,1,1-2 Year,No,2630,124,145,0
9283,Female,38,1,35,0,1-2 Year,Yes,41079,124,293,0
9284,Male,25,1,37,0,< 1 Year,Yes,32188,152,249,0
9286,Male,74,1,3,0,1-2 Year,Yes,32987,52,188,0
9287,Female,47,1,28,0,1-2 Year,Yes,26775,26,97,0
9288,Male,26,1,8,1,< 1 Year,No,2630,151,288,0
9290,Female,43,1,28,0,1-2 Year,Yes,25604,122,30,0
9291,Male,30,1,49,0,< 1 Year,No,28209,152,268,0
9292,Female,45,1,18,0,1-2 Year,Yes,28103,26,194,0
9293,Female,23,1,30,1,< 1 Year,No,25776,152,56,0
9294,Male,50,1,29,0,1-2 Year,Yes,44881,124,280,0
9295,Male,58,1,3,1,1-2 Year,No,19700,124,209,0
9296,Male,27,1,28,0,< 1 Year,Yes,47122,152,193,0
9297,Male,43,1,28,0,1-2 Year,Yes,55046,55,279,0
9298,Male,48,1,28,0,1-2 Year,No,36585,52,253,0
9300,Male,66,1,28,0,1-2 Year,Yes,25649,26,284,0
9301,Female,70,1,8,0,1-2 Year,Yes,40949,7,100,0
9302,Female,67,1,39,1,1-2 Year,No,2630,26,80,0
9303,Female,21,1,15,0,< 1 Year,Yes,39241,152,137,0
9304,Male,21,1,47,1,< 1 Year,No,27256,160,215,0
9305,Female,42,1,41,0,1-2 Year,Yes,55839,109,45,0
9306,Female,41,1,28,0,> 2 Years,Yes,56046,26,127,0
9307,Male,32,1,35,1,< 1 Year,No,48616,152,44,0
9308,Female,55,1,17,1,1-2 Year,No,2630,29,223,0
9309,Male,27,1,28,0,< 1 Year,Yes,2630,158,189,0
9310,Male,24,1,10,0,< 1 Year,No,31435,151,121,0
9311,Male,43,1,28,0,> 2 Years,Yes,2630,29,114,0
9312,Female,34,1,38,0,1-2 Year,Yes,2630,156,75,0
9313,Female,21,1,50,1,< 1 Year,No,28645,152,233,0
9314,Male,29,1,2,1,< 1 Year,No,32813,152,293,0
9316,Male,24,1,8,1,< 1 Year,No,44419,152,250,0
9317,Female,38,1,11,0,1-2 Year,Yes,55376,124,273,0
9318,Female,22,1,4,1,< 1 Year,No,26046,152,261,0
9319,Male,25,1,16,1,< 1 Year,No,23101,152,252,0
9320,Female,29,1,8,1,< 1 Year,No,35260,152,25,0
9321,Male,22,1,8,1,< 1 Year,No,22098,160,230,0
9322,Male,21,1,3,0,< 1 Year,Yes,28078,160,172,0
9323,Female,25,1,28,1,< 1 Year,No,37834,152,284,0
9324,Male,61,1,23,0,1-2 Year,No,34808,26,266,0
9325,Female,24,1,21,1,< 1 Year,No,22761,152,95,0
9326,Female,40,1,15,1,1-2 Year,No,28512,124,243,0
9327,Female,32,1,30,0,1-2 Year,Yes,34945,26,98,0
9329,Female,25,1,41,1,< 1 Year,Yes,24612,152,38,0
9330,Female,23,1,46,1,< 1 Year,No,25714,152,153,0
9331,Female,25,1,46,1,< 1 Year,No,36803,152,264,0
9332,Male,39,1,28,0,1-2 Year,Yes,59554,26,11,0
9333,Female,27,1,35,1,< 1 Year,No,30222,152,253,0
9335,Male,50,1,46,1,1-2 Year,No,40474,26,51,0
9336,Male,56,1,30,0,1-2 Year,Yes,36634,124,119,0
9337,Female,35,1,3,0,> 2 Years,Yes,2630,156,74,0
9338,Female,27,1,18,1,< 1 Year,No,30787,152,222,0
9339,Male,29,1,28,1,< 1 Year,No,31494,152,271,0
9340,Male,28,1,11,0,< 1 Year,Yes,47119,152,289,0
9341,Female,45,1,46,0,1-2 Year,Yes,27714,124,23,0
9342,Male,48,1,25,0,1-2 Year,Yes,12552,26,51,0
9343,Male,53,1,48,0,1-2 Year,Yes,2630,157,99,0
9344,Female,27,1,16,0,< 1 Year,Yes,34942,152,43,0
9345,Male,27,1,45,0,1-2 Year,No,30691,124,181,0
9346,Male,66,1,6,0,1-2 Year,Yes,25471,26,12,0
9347,Male,27,1,8,1,< 1 Year,No,31941,152,242,0
9348,Male,52,1,11,1,1-2 Year,No,25276,26,42,0
9349,Male,54,1,8,0,1-2 Year,Yes,31007,19,210,0
9350,Male,23,1,2,1,< 1 Year,No,39000,152,34,0
9351,Female,47,1,33,0,1-2 Year,Yes,40849,122,266,0
9352,Female,25,1,9,0,< 1 Year,Yes,25454,152,203,0
9353,Male,42,1,28,0,1-2 Year,Yes,50284,122,51,0
9354,Male,25,1,30,0,< 1 Year,Yes,30914,152,64,0
9355,Female,41,1,28,0,1-2 Year,No,58690,124,67,0
9356,Female,78,1,46,1,1-2 Year,No,34454,26,123,0
9357,Female,33,1,15,1,< 1 Year,No,2630,152,297,0
9358,Male,67,1,46,1,1-2 Year,No,2630,11,196,0
9359,Male,23,1,45,1,< 1 Year,No,20433,26,62,0
9360,Male,32,1,10,1,< 1 Year,No,28599,152,135,0
9361,Female,43,1,28,1,1-2 Year,No,68864,124,261,0
9362,Male,23,1,8,1,< 1 Year,No,36194,152,266,0
9363,Female,53,1,7,0,1-2 Year,Yes,2630,26,54,0
9364,Male,25,1,2,0,< 1 Year,Yes,45068,152,215,0
9367,Male,68,1,28,0,1-2 Year,Yes,58030,124,23,0
9368,Male,24,1,8,1,< 1 Year,No,55752,152,242,0
9369,Female,26,1,29,1,< 1 Year,No,26017,152,35,0
9370,Female,78,1,28,0,1-2 Year,Yes,23779,122,131,0
9371,Female,34,1,49,1,1-2 Year,No,27931,124,272,0
9372,Female,23,1,35,1,< 1 Year,No,44791,151,151,0
9373,Male,20,1,2,1,< 1 Year,No,29543,160,248,0
